user_id,gender,age,register_date,city,member_level
u111811,F,38,2023-06-26,Chengdu,None
u111812,M,33,2023-03-28,Chengdu,None
u111813,M,41,2024-11-17,Shenzhen,None
u111814,M,34,2024-12-19,Nanjing,None
u111815,F,31,2024-08-09,Shenzhen,Gold
u111816,F,33,2023-09-25,Chengdu,Silver
u111817,M,18,2023-02-23,Xi'an,None
u111818,F,25,2023-03-24,Nanjing,Gold
u111819,M,34,2024-06-27,Xi'an,None
u111820,F,41,2024-01-20,Wuhan,Silver
u111821,F,27,2024-06-06,Guangzhou,Silver
u111822,M,31,2023-08-11,Guangzhou,None
u111823,F,19,2024-07-20,Shanghai,None
u111824,F,43,2023-10-13,Guangzhou,None
u111825,M,40,2024-08-02,Chongqing,Silver
u111826,M,37,2024-03-19,Guangzhou,None
u111827,F,35,2023-03-30,Guangzhou,None
u111828,M,44,2024-09-01,Hangzhou,None
u111829,M,25,2024-06-12,Xi'an,None
u111830,M,24,2023-06-10,Nanjing,None
u111831,F,40,2023-06-07,Nanjing,Silver
u111832,F,39,2023-09-26,Nanjing,None
u111833,F,22,2024-01-15,Beijing,None
u111834,F,27,2023-02-01,Shenzhen,Gold
u111835,M,45,2023-03-28,Xi'an,None
u111836,F,35,2023-04-03,Shenzhen,Gold
u111837,F,38,2024-05-24,Nanjing,Silver
u111838,M,22,2024-08-17,Shanghai,None
u111839,M,37,2024-05-30,Hangzhou,None
u111840,M,20,2023-03-30,Chengdu,Platinum
u111841,F,18,2023-06-03,Chongqing,Platinum
u111842,F,37,2024-08-16,Shanghai,None
u111843,F,43,2024-12-04,Guangzhou,Silver
u111844,Unknown,29,2023-06-07,Guangzhou,None
u111845,M,27,2024-02-22,Guangzhou,Silver
u111846,F,45,2023-09-10,Chengdu,Silver
u111847,F,30,2023-10-16,Chongqing,Platinum
u111848,M,31,2023-06-08,Xi'an,None
u111849,F,45,2023-11-08,Nanjing,Silver
u111850,M,29,2024-07-27,Hangzhou,None
u111851,F,26,2024-08-03,Shenzhen,None
u111852,F,38,2024-03-10,Chengdu,None
u111853,F,26,2023-12-20,Hangzhou,Silver
u111854,F,30,2023-09-22,Wuhan,Gold
u111855,M,21,2023-01-08,Xi'an,None
u111856,F,33,2023-04-17,Shanghai,None
u111857,M,32,2024-08-27,Wuhan,None
u111858,F,39,2023-03-10,Wuhan,None
u111859,F,38,2024-03-15,Nanjing,Gold
u111860,F,36,2023-05-18,Shenzhen,None
u111861,M,35,2023-12-24,Xi'an,Silver
u111862,F,31,2024-10-12,Nanjing,None
u111863,F,36,2024-09-19,Chengdu,None
u111864,F,23,2024-06-03,Shenzhen,None
u111865,M,18,2023-03-09,Hangzhou,None
u111866,M,41,2023-05-26,Hangzhou,None
u111867,M,37,2023-09-07,Xi'an,Platinum
u111868,F,30,2024-01-19,Nanjing,Silver
u111869,F,40,2024-04-12,Beijing,Platinum
u111870,Unknown,26,2024-05-25,Shenzhen,None
u111871,M,26,2024-05-08,Shenzhen,None
u111872,M,25,2024-05-29,Chengdu,Gold
u111873,F,36,2023-12-30,Chengdu,Silver
u111874,F,19,2024-02-03,Chongqing,None
u111875,F,25,2024-10-01,Shenzhen,None
u111876,F,34,2023-04-30,Guangzhou,None
u111877,M,22,2024-12-12,Hangzhou,None
u111878,F,26,2023-02-24,Shanghai,Gold
u111879,F,18,2023-03-11,Xi'an,Silver
u111880,F,36,2024-05-08,Hangzhou,None
u111881,M,26,2023-12-22,Chengdu,None
u111882,M,23,2024-04-12,Guangzhou,Gold
u111883,M,21,2023-10-15,Shenzhen,None
u111884,F,28,2024-12-22,Hangzhou,None
u111885,M,19,2023-08-25,Guangzhou,Gold
u111886,M,47,2023-08-06,Chongqing,Silver
u111887,M,18,2024-12-24,Nanjing,None
u111888,F,28,2024-06-11,Chengdu,Silver
u111889,M,32,2024-12-25,Chongqing,None
u111890,F,25,2023-09-27,Beijing,None
u111891,M,33,2023-11-14,Xi'an,None
u111892,M,25,2024-10-19,Xi'an,None
u111893,F,44,2023-09-21,Beijing,None
u111894,M,23,2024-10-06,Shenzhen,None
u111895,M,18,2023-12-10,Shenzhen,Silver
u111896,M,21,2024-04-21,Chongqing,None
u111897,F,35,2024-06-04,Wuhan,Silver
u111898,F,31,2023-02-11,Shanghai,Silver
u111899,M,38,2023-01-18,Nanjing,None
u111900,M,36,2023-07-29,Wuhan,None
u111901,F,26,2024-03-07,Guangzhou,None
u111902,F,28,2023-11-26,Chongqing,None
u111903,M,28,2023-10-03,Guangzhou,None
u111904,F,47,2024-02-26,Xi'an,None
u111905,F,37,2024-12-27,Wuhan,None
u111906,F,47,2023-05-28,Beijing,None
u111907,M,38,2023-02-19,Shanghai,None
u111908,M,31,2023-05-13,Shenzhen,Silver
u111909,M,23,2024-11-30,Hangzhou,Gold
u111910,F,33,2024-08-07,Guangzhou,Silver
u111911,F,31,2023-04-15,Shenzhen,None
u111912,M,31,2023-10-19,Shenzhen,Silver
u111913,F,30,2023-08-20,Chongqing,Gold
u111914,F,18,2023-04-11,Nanjing,None
u111915,Unknown,42,2023-09-16,Nanjing,Gold
u111916,F,31,2023-10-19,Nanjing,Gold
u111917,Unknown,20,2023-04-22,Shenzhen,Gold
u111918,M,35,2023-02-14,Chengdu,Platinum
u111919,F,25,2024-04-27,Shenzhen,Silver
u111920,F,36,2024-09-03,Xi'an,Silver
u111921,M,39,2023-06-06,Shenzhen,Silver
u111922,M,40,2023-08-13,Beijing,None
u111923,F,30,2023-03-14,Wuhan,None
u111924,M,28,2024-08-03,Hangzhou,None
u111925,F,26,2023-06-21,Shanghai,Gold
u111926,M,26,2024-02-24,Beijing,None
u111927,M,31,2024-02-18,Chongqing,None
u111928,M,30,2024-07-14,Nanjing,Silver
u111929,M,25,2023-08-24,Wuhan,None
u111930,F,22,2024-09-12,Chongqing,None
u111931,F,31,2024-10-31,Xi'an,Silver
u111932,M,28,2023-08-27,Shenzhen,None
u111933,M,22,2024-01-15,Nanjing,None
u111934,M,38,2024-04-01,Chengdu,None
u111935,M,46,2024-05-30,Shanghai,Silver
u111936,F,39,2023-07-23,Guangzhou,None
u111937,M,26,2024-02-23,Wuhan,None
u111938,M,31,2023-03-25,Chongqing,None
u111939,F,44,2023-08-02,Chengdu,Gold
u111940,M,22,2024-01-26,Guangzhou,None
u111941,M,38,2023-12-25,Wuhan,Platinum
u111942,M,20,2024-01-08,Nanjing,None
u111943,F,45,2024-07-27,Nanjing,Gold
u111944,F,28,2023-02-27,Nanjing,None
u111945,F,49,2024-11-14,Chengdu,None
u111946,M,45,2024-03-12,Shenzhen,Platinum
u111947,M,31,2024-10-10,Hangzhou,None
u111948,F,26,2024-06-01,Hangzhou,Silver
u111949,F,33,2023-03-27,Hangzhou,None
u111950,Unknown,30,2023-05-28,Wuhan,None
u111951,M,28,2024-07-29,Hangzhou,None
u111952,M,18,2024-04-19,Chongqing,None
u111953,F,27,2024-10-28,Shenzhen,None
u111954,F,23,2023-05-15,Chongqing,None
u111955,F,36,2023-04-28,Chongqing,None
u111956,F,39,2024-06-19,Shenzhen,None
u111957,F,37,2024-01-14,Chengdu,None
u111958,F,34,2023-09-21,Nanjing,None
u111959,F,25,2023-11-19,Beijing,None
u111960,F,33,2023-01-11,Beijing,None
u111961,F,38,2024-07-31,Chengdu,None
u111962,M,27,2023-09-20,Chengdu,None
u111963,M,32,2023-01-24,Beijing,None
u111964,F,30,2023-05-21,Nanjing,None
u111965,M,45,2024-03-29,Nanjing,Platinum
u111966,F,38,2023-08-19,Shenzhen,Silver
u111967,M,36,2024-08-22,Shanghai,Gold
u111968,M,18,2023-04-26,Shanghai,None
u111969,F,33,2023-10-07,Shenzhen,None
u111970,M,30,2024-07-03,Shanghai,Silver
u111971,M,30,2023-07-18,Beijing,None
u111972,M,19,2024-10-31,Beijing,Silver
u111973,F,23,2023-10-10,Wuhan,None
u111974,M,31,2023-10-13,Shanghai,None
u111975,F,40,2023-05-08,Xi'an,None
u111976,M,27,2023-07-26,Shanghai,Silver
u111977,F,28,2023-09-15,Shenzhen,None
u111978,M,46,2024-10-18,Nanjing,None
u111979,M,29,2024-05-25,Nanjing,Gold
u111980,M,30,2024-07-13,Chongqing,Silver
u111981,M,31,2023-03-05,Wuhan,None
u111982,F,21,2024-12-01,Guangzhou,None
u111983,M,36,2023-05-21,Beijing,Silver
u111984,M,26,2023-04-17,Shenzhen,None
u111985,F,31,2024-10-03,Guangzhou,None
u111986,M,35,2024-10-24,Shenzhen,None
u111987,M,47,2023-08-01,Hangzhou,None
u111988,F,21,2023-01-16,Beijing,Silver
u111989,F,38,2024-10-14,Beijing,Silver
u111990,M,38,2024-01-23,Shanghai,Silver
u111991,M,26,2023-09-15,Chongqing,None
u111992,F,36,2023-04-24,Chongqing,None
u111993,M,45,2024-06-21,Guangzhou,Platinum
u111994,F,25,2023-02-07,Chengdu,Silver
u111995,M,33,2023-01-25,Xi'an,Silver
u111996,F,35,2023-02-21,Hangzhou,Silver
u111997,M,36,2023-04-01,Chengdu,None
u111998,F,38,2023-05-18,Wuhan,None
u111999,M,33,2023-07-28,Beijing,None
u112000,F,36,2023-03-02,Nanjing,Silver
u112001,M,24,2023-04-21,Wuhan,None
u112002,M,33,2023-09-15,Xi'an,None
u112003,F,28,2023-05-15,Xi'an,Silver
u112004,F,22,2023-03-01,Wuhan,None
u112005,F,27,2023-07-08,Chongqing,None
u112006,M,34,2023-12-02,Guangzhou,Silver
u112007,F,35,2024-09-16,Hangzhou,None
u112008,M,21,2023-01-27,Chengdu,None
u112009,F,24,2023-01-01,Guangzhou,None
u112010,F,37,2024-12-26,Shanghai,None
u112011,M,36,2023-03-27,Shanghai,None
u112012,F,39,2024-10-28,Chongqing,Platinum
u112013,F,42,2023-03-21,Chongqing,None
u112014,M,36,2024-07-25,Chongqing,Gold
u112015,F,28,2024-07-01,Shenzhen,None
u112016,M,32,2024-04-08,Xi'an,Platinum
u112017,F,45,2024-02-12,Shanghai,None
u112018,M,54,2024-02-05,Chengdu,None
u112019,M,35,2024-04-11,Wuhan,Silver
u112020,M,36,2023-06-24,Chongqing,None
u112021,F,37,2024-08-23,Shanghai,Silver
u112022,F,32,2023-02-28,Nanjing,None
u112023,F,41,2024-07-26,Hangzhou,Silver
u112024,M,40,2024-02-10,Beijing,Silver
u112025,M,34,2024-05-01,Nanjing,None
u112026,F,29,2023-10-10,Chongqing,Gold
u112027,F,19,2024-03-31,Xi'an,Platinum
u112028,M,37,2023-08-10,Beijing,Silver
u112029,M,33,2024-08-24,Shanghai,None
u112030,F,26,2024-06-10,Nanjing,Platinum
u112031,M,22,2023-07-04,Beijing,None
u112032,F,37,2024-12-16,Shanghai,None
u112033,F,19,2023-02-10,Guangzhou,None
u112034,F,34,2024-03-04,Shanghai,None
u112035,F,38,2024-11-13,Shanghai,Gold
u112036,M,36,2024-12-08,Shanghai,None
u112037,F,28,2023-09-07,Nanjing,None
u112038,F,22,2024-12-07,Chongqing,None
u112039,M,36,2024-04-29,Shenzhen,None
u112040,F,41,2023-08-18,Shenzhen,None
u112041,M,27,2024-08-30,Wuhan,None
u112042,F,36,2024-12-30,Chengdu,None
u112043,M,44,2023-01-04,Beijing,None
u112044,F,34,2024-03-24,Shanghai,Silver
u112045,M,28,2024-05-25,Chongqing,None
u112046,M,40,2024-05-31,Guangzhou,Silver
u112047,Unknown,26,2023-02-15,Shenzhen,None
u112048,F,21,2023-11-27,Xi'an,None
u112049,M,38,2023-05-06,Chongqing,None
u112050,M,28,2023-05-17,Chongqing,None
u112051,M,29,2024-10-09,Chengdu,None
u112052,F,26,2023-07-08,Hangzhou,Silver
u112053,F,28,2023-05-23,Guangzhou,Silver
u112054,F,43,2024-08-07,Shanghai,Silver
u112055,F,45,2024-03-01,Shanghai,None
u112056,F,46,2023-06-27,Hangzhou,Silver
u112057,M,40,2023-12-16,Hangzhou,None
u112058,M,35,2024-04-21,Nanjing,Silver
u112059,F,20,2024-03-10,Xi'an,None
u112060,F,30,2023-08-14,Guangzhou,Gold
u112061,F,49,2023-10-05,Nanjing,None
u112062,F,28,2023-04-04,Nanjing,None
u112063,F,44,2023-11-26,Wuhan,None
u112064,F,32,2024-12-09,Chengdu,Silver
u112065,M,18,2024-03-25,Guangzhou,None
u112066,M,37,2024-04-22,Shanghai,None
u112067,F,42,2024-07-29,Shenzhen,None
u112068,F,31,2023-05-30,Wuhan,Silver
u112069,M,41,2024-10-14,Chengdu,None
u112070,M,18,2024-05-24,Beijing,None
u112071,M,20,2023-12-13,Guangzhou,Silver
u112072,M,33,2023-10-04,Chengdu,None
u112073,F,35,2023-01-31,Hangzhou,Silver
u112074,M,42,2024-01-12,Shanghai,None
u112075,F,37,2023-02-07,Wuhan,None
u112076,M,22,2024-07-04,Nanjing,Gold
u112077,F,33,2024-11-06,Nanjing,None
u112078,M,36,2023-12-22,Nanjing,None
u112079,F,18,2023-09-24,Chengdu,Silver
u112080,F,31,2024-08-03,Shanghai,None
u112081,F,29,2023-10-17,Wuhan,Silver
u112082,M,26,2023-08-17,Guangzhou,None
u112083,M,35,2023-01-20,Guangzhou,None
u112084,M,22,2023-03-04,Shanghai,Silver
u112085,M,35,2024-05-06,Shanghai,None
u112086,F,36,2023-06-19,Shanghai,Gold
u112087,F,40,2023-01-13,Hangzhou,Silver
u112088,F,23,2024-10-10,Wuhan,None
u112089,F,19,2024-01-24,Guangzhou,None
u112090,M,34,2024-08-28,Hangzhou,None
u112091,M,29,2024-11-19,Guangzhou,Silver
u112092,M,55,2023-12-14,Xi'an,Silver
u112093,F,35,2023-12-23,Beijing,None
u112094,F,32,2024-10-29,Nanjing,None
u112095,M,30,2024-09-24,Wuhan,None
u112096,M,22,2023-06-20,Xi'an,None
u112097,F,36,2023-07-17,Chengdu,Platinum
u112098,F,31,2023-06-18,Hangzhou,None
u112099,F,31,2024-11-14,Chengdu,None
u112100,M,32,2023-06-06,Chongqing,None
u112101,M,33,2023-11-20,Chengdu,None
u112102,F,18,2023-07-29,Nanjing,Silver
u112103,F,38,2023-07-15,Shenzhen,None
u112104,M,25,2023-09-27,Hangzhou,Silver
u112105,F,30,2024-11-29,Shenzhen,None
u112106,F,42,2023-03-03,Shanghai,None
u112107,M,46,2024-05-12,Shanghai,None
u112108,M,18,2024-10-18,Shenzhen,None
u112109,M,32,2023-04-27,Chengdu,Silver
u112110,M,34,2024-02-17,Beijing,Silver
u112111,F,19,2024-12-18,Guangzhou,None
u112112,M,38,2024-07-31,Chengdu,Platinum
u112113,F,32,2023-10-28,Wuhan,Silver
u112114,Unknown,33,2023-11-23,Shenzhen,Silver
u112115,M,24,2024-06-23,Hangzhou,Silver
u112116,M,35,2023-11-11,Shenzhen,Silver
u112117,F,38,2024-06-05,Chengdu,Platinum
u112118,F,33,2023-10-04,Nanjing,Silver
u112119,F,27,2023-01-04,Wuhan,None
u112120,M,28,2023-06-30,Chongqing,Silver
u112121,M,33,2023-03-26,Chongqing,None
u112122,F,32,2024-04-30,Wuhan,None
u112123,F,39,2024-06-20,Nanjing,Silver
u112124,M,28,2024-06-15,Shenzhen,None
u112125,F,22,2023-07-18,Shenzhen,None
u112126,M,34,2024-12-11,Shanghai,None
u112127,Unknown,28,2023-04-06,Xi'an,None
u112128,F,38,2023-04-06,Hangzhou,None
u112129,M,32,2024-07-14,Guangzhou,None
u112130,F,37,2023-03-30,Guangzhou,None
u112131,M,23,2024-06-01,Beijing,Silver
u112132,M,33,2024-10-19,Shanghai,Silver
u112133,M,26,2024-05-24,Chengdu,None
u112134,M,22,2024-06-07,Xi'an,Platinum
u112135,M,25,2023-01-28,Guangzhou,None
u112136,F,27,2023-10-02,Nanjing,None
u112137,F,41,2024-07-08,Hangzhou,None
u112138,M,27,2024-04-09,Guangzhou,None
u112139,F,21,2023-04-09,Shenzhen,Platinum
u112140,F,33,2024-10-16,Chengdu,Silver
u112141,F,32,2024-03-28,Shanghai,None
u112142,F,28,2023-10-19,Wuhan,Silver
u112143,M,30,2024-08-31,Nanjing,Silver
u112144,M,39,2024-08-19,Xi'an,Gold
u112145,F,37,2024-08-25,Wuhan,None
u112146,M,36,2023-10-28,Nanjing,Silver
u112147,M,22,2024-06-25,Xi'an,Gold
u112148,M,55,2023-06-23,Chongqing,Silver
u112149,M,40,2023-07-05,Chengdu,None
u112150,M,36,2023-01-30,Guangzhou,Silver
u112151,F,22,2023-09-08,Hangzhou,Silver
u112152,M,39,2024-09-12,Xi'an,Gold
u112153,F,27,2024-03-15,Hangzhou,None
u112154,F,30,2023-08-01,Guangzhou,None
u112155,M,18,2024-12-30,Shanghai,Silver
u112156,M,22,2023-12-10,Chengdu,None
u112157,M,35,2024-11-24,Wuhan,None
u112158,M,40,2023-02-06,Wuhan,Gold
u112159,M,37,2023-12-12,Beijing,None
u112160,M,37,2024-10-23,Guangzhou,None
u112161,F,31,2024-05-08,Chengdu,Silver
u112162,F,28,2023-04-07,Beijing,None
u112163,M,34,2024-06-19,Hangzhou,None
u112164,M,38,2023-11-21,Shenzhen,None
u112165,F,32,2023-12-10,Xi'an,None
u112166,F,41,2024-09-25,Shanghai,None
u112167,F,30,2023-03-27,Chongqing,None
u112168,F,24,2023-06-10,Chengdu,Silver
u112169,M,31,2023-01-17,Chengdu,None
u112170,M,32,2023-09-01,Hangzhou,Gold
u112171,F,31,2023-08-06,Chengdu,Platinum
u112172,M,42,2023-01-06,Chongqing,None
u112173,Unknown,38,2024-01-16,Chongqing,None
u112174,F,20,2023-08-23,Xi'an,None
u112175,F,44,2024-01-19,Beijing,Silver
u112176,M,18,2023-05-04,Wuhan,None
u112177,F,49,2023-03-01,Hangzhou,Gold
u112178,F,29,2024-05-15,Xi'an,Silver
u112179,M,30,2023-01-10,Chongqing,None
u112180,M,31,2024-06-11,Nanjing,Silver
u112181,F,35,2024-08-18,Guangzhou,None
u112182,F,31,2024-03-01,Wuhan,Platinum
u112183,M,30,2024-11-14,Chongqing,None
u112184,M,42,2023-05-27,Guangzhou,Platinum
u112185,F,36,2024-04-01,Guangzhou,None
u112186,F,24,2024-09-03,Shenzhen,Silver
u112187,F,37,2024-12-27,Guangzhou,Silver
u112188,F,36,2024-08-19,Hangzhou,Silver
u112189,M,27,2024-07-04,Nanjing,Silver
u112190,F,38,2023-01-05,Guangzhou,None
u112191,M,30,2024-05-13,Guangzhou,None
u112192,F,30,2024-08-20,Nanjing,None
u112193,F,30,2024-05-19,Chongqing,Silver
u112194,M,18,2023-10-14,Xi'an,None
u112195,M,27,2023-07-26,Guangzhou,None
u112196,F,37,2024-07-03,Hangzhou,None
u112197,M,31,2023-09-13,Chengdu,Silver
u112198,M,21,2024-11-22,Wuhan,None
u112199,F,39,2023-01-19,Xi'an,Silver
u112200,M,29,2023-06-12,Wuhan,Silver
u112201,F,22,2024-12-14,Beijing,None
u112202,M,49,2024-08-22,Nanjing,None
u112203,F,23,2023-06-24,Wuhan,None
u112204,M,39,2023-08-31,Chengdu,None
u112205,M,25,2024-10-21,Shenzhen,Silver
u112206,F,33,2024-05-31,Nanjing,Silver
u112207,F,24,2024-10-12,Hangzhou,None
u112208,M,22,2023-04-13,Shanghai,None
u112209,M,36,2024-11-22,Xi'an,Silver
u112210,F,35,2023-09-03,Guangzhou,None
u112211,F,41,2023-05-28,Beijing,None
u112212,Unknown,31,2024-06-16,Guangzhou,None
u112213,Unknown,49,2024-10-31,Beijing,None
u112214,F,34,2023-06-25,Chongqing,Gold
u112215,M,36,2024-02-23,Nanjing,None
u112216,F,21,2023-04-23,Hangzhou,Silver
u112217,F,27,2023-06-17,Wuhan,Gold
u112218,M,36,2024-06-16,Shenzhen,None
u112219,M,31,2023-03-21,Hangzhou,None
u112220,M,33,2023-08-16,Guangzhou,Gold
u112221,M,25,2023-02-06,Shenzhen,None
u112222,M,32,2024-08-25,Hangzhou,None
u112223,F,32,2023-11-23,Chengdu,None
u112224,F,22,2023-06-01,Shanghai,None
u112225,F,37,2023-06-27,Xi'an,Platinum
u112226,M,18,2023-07-01,Shanghai,Silver
u112227,M,33,2024-04-12,Wuhan,Silver
u112228,F,46,2024-09-13,Chengdu,None
u112229,M,37,2023-04-19,Nanjing,None
u112230,F,37,2023-06-05,Hangzhou,None
u112231,F,24,2023-09-17,Shanghai,None
u112232,M,46,2024-01-31,Shenzhen,Gold
u112233,M,43,2024-08-01,Xi'an,None
u112234,M,25,2023-09-17,Nanjing,Gold
u112235,F,28,2023-09-28,Beijing,None
u112236,F,42,2024-02-16,Shenzhen,Silver
u112237,F,46,2023-02-06,Chongqing,Gold
u112238,M,21,2024-01-28,Guangzhou,None
u112239,Unknown,23,2024-09-26,Beijing,None
u112240,M,30,2023-08-12,Chengdu,None
u112241,M,18,2023-07-14,Xi'an,None
u112242,F,32,2024-01-02,Shenzhen,Silver
u112243,F,41,2024-08-16,Shanghai,None
u112244,M,20,2024-07-15,Nanjing,None
u112245,M,33,2023-03-19,Wuhan,Silver
u112246,M,27,2024-06-20,Shanghai,Gold
u112247,M,45,2024-06-21,Chongqing,None
u112248,M,27,2024-07-25,Xi'an,None
u112249,F,44,2023-11-04,Chongqing,None
u112250,F,27,2024-08-04,Wuhan,Gold
u112251,F,38,2024-10-27,Shenzhen,None
u112252,F,34,2024-07-13,Shenzhen,None
u112253,F,30,2024-07-19,Chengdu,None
u112254,F,25,2024-01-07,Beijing,None
u112255,F,34,2024-01-20,Nanjing,None
u112256,M,28,2023-04-24,Shenzhen,None
u112257,F,26,2023-10-04,Beijing,Silver
u112258,F,43,2024-04-06,Shenzhen,None
u112259,F,36,2024-09-13,Shenzhen,None
u112260,Unknown,37,2023-03-13,Beijing,Silver
u112261,M,28,2024-02-13,Xi'an,None
u112262,F,30,2024-06-13,Wuhan,None
u112263,M,30,2023-01-15,Xi'an,Silver
u112264,F,34,2023-02-11,Nanjing,Silver
u112265,M,37,2023-01-20,Chengdu,Silver
u112266,M,31,2023-01-16,Nanjing,None
u112267,M,25,2024-10-08,Shanghai,Silver
u112268,F,38,2024-08-29,Chongqing,None
u112269,M,32,2023-04-03,Nanjing,Silver
u112270,F,20,2023-03-22,Shenzhen,None
u112271,M,18,2023-03-19,Chengdu,Silver
u112272,F,34,2024-05-12,Nanjing,None
u112273,F,25,2024-10-19,Shanghai,None
u112274,M,35,2024-05-09,Chengdu,None
u112275,M,25,2023-01-26,Shanghai,None
u112276,F,33,2024-12-09,Chongqing,Silver
u112277,F,28,2024-10-17,Hangzhou,Gold
u112278,F,46,2024-03-31,Chongqing,Gold
u112279,M,39,2023-03-18,Wuhan,Platinum
u112280,F,42,2023-11-10,Nanjing,None
u112281,Unknown,32,2023-12-18,Chengdu,Silver
u112282,M,38,2023-07-20,Guangzhou,None
u112283,M,32,2023-10-30,Shenzhen,None
u112284,M,43,2023-11-23,Shanghai,None
u112285,F,31,2023-05-03,Hangzhou,None
u112286,F,20,2023-06-27,Wuhan,None
u112287,M,18,2023-10-29,Wuhan,None
u112288,M,45,2023-01-08,Xi'an,None
u112289,M,35,2023-01-02,Chengdu,None
u112290,M,36,2023-05-26,Chongqing,Gold
u112291,M,43,2024-07-01,Hangzhou,None
u112292,Unknown,18,2024-08-22,Shanghai,Silver
u112293,M,29,2024-09-22,Chongqing,None
u112294,M,30,2024-04-26,Shenzhen,None
u112295,F,37,2023-02-11,Guangzhou,Silver
u112296,F,26,2023-12-24,Xi'an,None
u112297,F,22,2024-10-12,Hangzhou,Silver
u112298,M,22,2024-07-24,Hangzhou,None
u112299,M,41,2024-11-22,Shenzhen,None
u112300,F,26,2024-12-14,Hangzhou,None
u112301,F,27,2023-08-09,Beijing,Silver
u112302,M,37,2023-02-18,Xi'an,None
u112303,F,26,2023-12-26,Guangzhou,None
u112304,F,18,2024-03-29,Chengdu,None
u112305,M,19,2024-10-01,Nanjing,Silver
u112306,F,31,2023-01-28,Shanghai,None
u112307,F,35,2023-04-03,Shenzhen,Silver
u112308,M,30,2024-11-21,Hangzhou,Silver
u112309,F,35,2023-08-05,Beijing,Silver
u112310,F,19,2024-04-28,Hangzhou,Gold
u112311,F,19,2024-06-22,Chengdu,Silver
u112312,M,50,2024-09-30,Shanghai,Silver
u112313,M,41,2023-04-08,Hangzhou,Silver
u112314,F,38,2023-11-04,Chengdu,None
u112315,M,26,2024-02-22,Beijing,None
u112316,M,30,2023-10-27,Hangzhou,None
u112317,M,31,2024-07-13,Nanjing,None
u112318,M,42,2023-12-20,Xi'an,None
u112319,F,35,2024-11-30,Shanghai,None
u112320,M,36,2023-04-20,Hangzhou,None
u112321,F,30,2024-06-10,Hangzhou,Platinum
u112322,M,38,2024-05-18,Beijing,None
u112323,F,34,2023-04-12,Wuhan,None
u112324,M,32,2024-08-28,Chengdu,None
u112325,F,26,2023-07-03,Shanghai,None
u112326,F,31,2023-08-07,Chengdu,Silver
u112327,M,23,2023-05-09,Shenzhen,Gold
u112328,F,31,2024-10-26,Nanjing,None
u112329,M,32,2023-11-16,Chongqing,None
u112330,F,18,2024-08-26,Wuhan,Silver
u112331,Unknown,30,2024-07-08,Beijing,Silver
u112332,F,22,2024-04-26,Beijing,None
u112333,F,35,2023-09-05,Wuhan,Silver
u112334,M,37,2023-03-09,Shenzhen,Silver
u112335,M,28,2023-09-27,Wuhan,None
u112336,M,36,2024-12-20,Nanjing,None
u112337,F,36,2024-12-17,Xi'an,None
u112338,F,30,2024-10-18,Nanjing,None
u112339,M,44,2023-04-02,Shenzhen,Silver
u112340,F,26,2024-10-11,Chengdu,None
u112341,M,43,2024-05-09,Nanjing,None
u112342,M,30,2024-06-12,Shanghai,None
u112343,F,25,2024-01-27,Guangzhou,None
u112344,M,29,2024-05-28,Guangzhou,Gold
u112345,F,23,2024-03-15,Xi'an,Silver
u112346,M,38,2024-03-14,Shanghai,None
u112347,F,19,2024-09-22,Shenzhen,Silver
u112348,M,43,2023-07-16,Wuhan,None
u112349,M,24,2023-12-21,Beijing,None
u112350,F,38,2023-08-02,Xi'an,None
u112351,F,32,2023-04-17,Hangzhou,None
u112352,M,34,2023-07-27,Shenzhen,Platinum
u112353,M,27,2024-09-20,Chengdu,None
u112354,F,34,2023-01-09,Nanjing,Platinum
u112355,M,33,2023-05-22,Wuhan,Silver
u112356,F,20,2024-06-17,Chengdu,Gold
u112357,F,24,2024-11-11,Nanjing,None
u112358,M,27,2024-12-07,Guangzhou,Platinum
u112359,M,25,2024-02-16,Shanghai,None
u112360,F,42,2023-04-04,Shanghai,None
u112361,M,32,2024-12-05,Chongqing,Silver
u112362,F,25,2023-12-08,Guangzhou,Silver
u112363,M,28,2023-10-15,Hangzhou,Silver
u112364,F,27,2024-11-22,Chongqing,None
u112365,M,29,2023-09-24,Beijing,Silver
u112366,F,23,2024-06-15,Guangzhou,Silver
u112367,M,25,2023-08-13,Guangzhou,Silver
u112368,M,38,2023-06-18,Shanghai,None
u112369,F,33,2023-11-19,Beijing,Gold
u112370,M,30,2024-07-09,Beijing,Silver
u112371,M,32,2024-11-30,Beijing,Gold
u112372,M,31,2023-04-05,Wuhan,Silver
u112373,M,30,2023-12-28,Hangzhou,Silver
u112374,F,36,2024-10-08,Xi'an,Gold
u112375,F,35,2024-08-28,Guangzhou,None
u112376,M,19,2024-07-19,Nanjing,Silver
u112377,F,30,2024-08-16,Hangzhou,None
u112378,F,19,2024-04-08,Xi'an,Silver
u112379,F,37,2024-10-08,Xi'an,None
u112380,M,38,2024-10-31,Xi'an,Silver
u112381,F,27,2024-05-25,Nanjing,Silver
u112382,F,31,2023-09-24,Xi'an,None
u112383,F,18,2023-11-22,Nanjing,None
u112384,M,39,2023-05-13,Xi'an,None
u112385,M,37,2023-12-28,Shanghai,None
u112386,F,41,2023-12-15,Shanghai,None
u112387,M,43,2024-06-30,Nanjing,Silver
u112388,F,22,2024-07-12,Chongqing,None
